date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:17:30	163991/163991	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:16:14%20GMT	http://tuongnam.com.vn/kobolg/	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/index.html	(from )
08:17:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20May%202020%2007:17:26%20GMT	http://tuongnam.com.vn/robots.txt		(from )
08:17:34	1055/1055	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Apr%202020%2008:12:34%20GMT	http://tuongnam.com.vn/kobolg/assets/images/favicon.png	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/favicon.png	(from http://tuongnam.com.vn/kobolg/)
08:17:37	75599/75599	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202018%2003:28:10%20GMT	http://tuongnam.com.vn/kobolg/assets/css/animate.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/animate.css	(from http://tuongnam.com.vn/kobolg/)
08:17:37	140938/140938	---M--	200	added ('OK')	text/css	date:Sun,%2026%20Apr%202020%2014:35:12%20GMT	http://tuongnam.com.vn/kobolg/assets/css/bootstrap.min.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/bootstrap.min.css	(from http://tuongnam.com.vn/kobolg/)
08:17:39	9746/9746	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202019%2002:03:36%20GMT	http://tuongnam.com.vn/kobolg/assets/css/chosen.min.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/chosen.min.css	(from http://tuongnam.com.vn/kobolg/)
08:17:40	30766/30766	---M--	200	added ('OK')	text/css	date:Sun,%2026%20Apr%202020%2014:35:10%20GMT	http://tuongnam.com.vn/kobolg/assets/css/font-awesome.min.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/font-awesome.min.css	(from http://tuongnam.com.vn/kobolg/)
08:17:41	22618/22618	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Aug%202018%2000:49:02%20GMT	http://tuongnam.com.vn/kobolg/assets/css/jquery.scrollbar.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/jquery.scrollbar.css	(from http://tuongnam.com.vn/kobolg/)
08:17:41	790/790	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202016%2008:31:08%20GMT	http://tuongnam.com.vn/kobolg/assets/css/lightbox.min.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/lightbox.min.css	(from http://tuongnam.com.vn/kobolg/)
08:17:42	7700/7700	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Aug%202018%2000:49:02%20GMT	http://tuongnam.com.vn/kobolg/assets/css/magnific-popup.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/magnific-popup.css	(from http://tuongnam.com.vn/kobolg/)
08:17:43	1330/1330	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Aug%202018%2000:49:02%20GMT	http://tuongnam.com.vn/kobolg/assets/css/slick.min.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/slick.min.css	(from http://tuongnam.com.vn/kobolg/)
08:17:43	2392/2392	---M--	200	added ('OK')	text/css	date:Wed,%2008%20Apr%202020%2008:44:14%20GMT	http://tuongnam.com.vn/kobolg/assets/fonts/flaticon.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/fonts/flaticon.css	(from http://tuongnam.com.vn/kobolg/)
08:17:44	5632/5632	---M--	200	added ('OK')	text/css	date:Sun,%2019%20Apr%202020%2008:30:08%20GMT	http://tuongnam.com.vn/kobolg/assets/css/megamenu.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/megamenu.css	(from http://tuongnam.com.vn/kobolg/)
08:17:44	2440/2440	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Apr%202020%2014:45:52%20GMT	http://tuongnam.com.vn/kobolg/assets/css/dreaming-attribute.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/dreaming-attribute.css	(from http://tuongnam.com.vn/kobolg/)
08:17:50	600/600	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Sep%202019%2001:50:22%20GMT	http://tuongnam.com.vn/kobolg/assets/images/en.png	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/en.png	(from http://tuongnam.com.vn/kobolg/)
08:17:50	342234/342234	---M--	200	added ('OK')	text/css	date:Fri,%2001%20May%202020%2006:47:10%20GMT	http://tuongnam.com.vn/kobolg/assets/css/style.css	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/css/style.css	(from http://tuongnam.com.vn/kobolg/)
08:17:51	267/267	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Sep%202019%2001:50:22%20GMT	http://tuongnam.com.vn/kobolg/assets/images/it.png	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/it.png	(from http://tuongnam.com.vn/kobolg/)
08:17:51	163991/163991	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:16:14%20GMT	http://tuongnam.com.vn/kobolg/index.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/index-2.html	(from http://tuongnam.com.vn/kobolg/)
08:17:51	2049/2049	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Apr%202020%2008:24:32%20GMT	http://tuongnam.com.vn/kobolg/assets/images/logo.png	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/logo.png	(from http://tuongnam.com.vn/kobolg/)
08:17:53	83169/83169	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:06%20GMT	http://tuongnam.com.vn/kobolg/my-account.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/my-account.html	(from http://tuongnam.com.vn/kobolg/)
08:17:53	103243/103243	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:16:14%20GMT	http://tuongnam.com.vn/kobolg/cart.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/cart.html	(from http://tuongnam.com.vn/kobolg/)
08:17:54	23528/23528	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:12:46%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro134-1-600x778.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro134-1-600x778.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:01	36400/36400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:52:24%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro1113-600x778.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro1113-600x778.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:03	127415/127415	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/checkout.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/checkout.html	(from http://tuongnam.com.vn/kobolg/)
08:18:03	97000/97000	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2004:13:02%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro201-1-600x778.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro201-1-600x778.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:04	204887/204887	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2003:05:54%20GMT	http://tuongnam.com.vn/kobolg/home-02.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/home-02.html	(from http://tuongnam.com.vn/kobolg/)
08:18:05	11084/11084	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2006:54:46%20GMT	http://tuongnam.com.vn/kobolg/assets/images/demo002.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/demo002.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:07	156743/156743	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:16:14%20GMT	http://tuongnam.com.vn/kobolg/home-03.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/home-03.html	(from http://tuongnam.com.vn/kobolg/)
08:18:08	11627/11627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2006:55:40%20GMT	http://tuongnam.com.vn/kobolg/assets/images/demo001.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/demo001.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:09	14695/14695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2006:59:22%20GMT	http://tuongnam.com.vn/kobolg/assets/images/demo003.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/demo003.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:11	248495/248495	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:16:14%20GMT	http://tuongnam.com.vn/kobolg/home-04.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/home-04.html	(from http://tuongnam.com.vn/kobolg/)
08:18:11	11962/11962	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2006:57:34%20GMT	http://tuongnam.com.vn/kobolg/assets/images/demo004.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/demo004.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:12	95745/95745	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:06%20GMT	http://tuongnam.com.vn/kobolg/home-05.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/home-05.html	(from http://tuongnam.com.vn/kobolg/)
08:18:13	13636/13636	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2006:56:22%20GMT	http://tuongnam.com.vn/kobolg/assets/images/demo005.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/demo005.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:14	150356/150356	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:16:14%20GMT	http://tuongnam.com.vn/kobolg/home-06.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/home-06.html	(from http://tuongnam.com.vn/kobolg/)
08:18:15	11861/11861	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2006:58:18%20GMT	http://tuongnam.com.vn/kobolg/assets/images/demo006.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/demo006.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:15	132037/132037	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/shop.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/shop.html	(from http://tuongnam.com.vn/kobolg/)
08:18:16	151283/151283	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/shop-list.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/shop-list.html	(from http://tuongnam.com.vn/kobolg/)
08:18:16	780/780	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2013:29:16%20GMT	http://tuongnam.com.vn/kobolg/assets/images/label-new.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/label-new.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:17	140100/140100	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/shop-leftsidebar.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/shop-leftsidebar.html	(from http://tuongnam.com.vn/kobolg/)
08:18:18	140274/140274	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/shop-rightsidebar.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/shop-rightsidebar.html	(from http://tuongnam.com.vn/kobolg/)
08:18:18	138200/138200	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:14%20GMT	http://tuongnam.com.vn/kobolg/single-product.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product.html	(from http://tuongnam.com.vn/kobolg/)
08:18:20	140673/140673	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:14%20GMT	http://tuongnam.com.vn/kobolg/single-product-policy.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-policy.html	(from http://tuongnam.com.vn/kobolg/)
08:18:20	142596/142596	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:14%20GMT	http://tuongnam.com.vn/kobolg/single-product-rightsidebar.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-rightsidebar.html	(from http://tuongnam.com.vn/kobolg/)
08:18:21	142595/142595	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:12%20GMT	http://tuongnam.com.vn/kobolg/single-product-leftsidebar.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-leftsidebar.html	(from http://tuongnam.com.vn/kobolg/)
08:18:22	139563/139563	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:12%20GMT	http://tuongnam.com.vn/kobolg/single-product-bundle.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-bundle.html	(from http://tuongnam.com.vn/kobolg/)
08:18:23	141894/141894	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:14%20GMT	http://tuongnam.com.vn/kobolg/single-product-360deg.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-360deg.html	(from http://tuongnam.com.vn/kobolg/)
08:18:23	726/726	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2013:28:48%20GMT	http://tuongnam.com.vn/kobolg/assets/images/label-hot.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/label-hot.jpg	(from http://tuongnam.com.vn/kobolg/)
08:18:23	138186/138186	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:38:34%20GMT	http://tuongnam.com.vn/kobolg/single-product-video.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-video.html	(from http://tuongnam.com.vn/kobolg/)
08:18:24	87096/87096	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:14:10%20GMT	http://tuongnam.com.vn/kobolg/wishlist.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/wishlist.html	(from http://tuongnam.com.vn/kobolg/)
08:18:24	79333/79333	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/order-tracking.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/order-tracking.html	(from http://tuongnam.com.vn/kobolg/)
08:18:25	134160/134160	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:12%20GMT	http://tuongnam.com.vn/kobolg/single-product-simple.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-simple.html	(from http://tuongnam.com.vn/kobolg/)
08:18:26	132511/132511	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:12%20GMT	http://tuongnam.com.vn/kobolg/single-product-external.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-external.html	(from http://tuongnam.com.vn/kobolg/)
08:18:27	137391/137391	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:12%20GMT	http://tuongnam.com.vn/kobolg/single-product-group.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-group.html	(from http://tuongnam.com.vn/kobolg/)
08:18:27	132276/132276	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:15:12%20GMT	http://tuongnam.com.vn/kobolg/single-product-outofstock.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-outofstock.html	(from http://tuongnam.com.vn/kobolg/)
08:18:28	136630/136630	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2003:21:40%20GMT	http://tuongnam.com.vn/kobolg/single-product-onsale.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-product-onsale.html	(from http://tuongnam.com.vn/kobolg/)
08:18:28	142854/142854	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2004:08:52%20GMT	http://tuongnam.com.vn/kobolg/banner.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/banner.html	(from http://tuongnam.com.vn/kobolg/)
08:18:29	130706/130706	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/blog-element.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/blog-element.html	(from http://tuongnam.com.vn/kobolg/)
08:18:30	89610/89610	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/categories-element.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/categories-element.html	(from http://tuongnam.com.vn/kobolg/)
08:18:30	245363/245363	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2004:16:30%20GMT	http://tuongnam.com.vn/kobolg/product-element.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/product-element.html	(from http://tuongnam.com.vn/kobolg/)
08:18:31	81589/81589	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/client.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/client.html	(from http://tuongnam.com.vn/kobolg/)
08:18:33	78592/78592	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/google-map.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/google-map.html	(from http://tuongnam.com.vn/kobolg/)
08:18:33	256601/256601	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:16:14%20GMT	http://tuongnam.com.vn/kobolg/product-layout.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/product-layout.html	(from http://tuongnam.com.vn/kobolg/)
08:18:36	96108/96108	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/team.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/team.html	(from http://tuongnam.com.vn/kobolg/)
08:18:39	94634/94634	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/newsletter.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/newsletter.html	(from http://tuongnam.com.vn/kobolg/)
08:18:39	97447/97447	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/instagram-feed.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/instagram-feed.html	(from http://tuongnam.com.vn/kobolg/)
08:18:40	91157/91157	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/testimonials.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/testimonials.html	(from http://tuongnam.com.vn/kobolg/)
08:18:42	87291/87291	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/iconbox.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/iconbox.html	(from http://tuongnam.com.vn/kobolg/)
08:18:43	98813/98813	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:38:34%20GMT	http://tuongnam.com.vn/kobolg/blog.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/blog.html	(from http://tuongnam.com.vn/kobolg/)
08:18:45	111057/111057	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:38:34%20GMT	http://tuongnam.com.vn/kobolg/blog-rightsidebar.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/blog-rightsidebar.html	(from http://tuongnam.com.vn/kobolg/)
08:18:46	96921/96921	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/blog-grid.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/blog-grid.html	(from http://tuongnam.com.vn/kobolg/)
08:18:48	111056/111056	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:38:34%20GMT	http://tuongnam.com.vn/kobolg/blog-leftsidebar.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/blog-leftsidebar.html	(from http://tuongnam.com.vn/kobolg/)
08:18:50	84477/84477	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/single-post.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-post.html	(from http://tuongnam.com.vn/kobolg/)
08:18:50	96720/96720	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:04%20GMT	http://tuongnam.com.vn/kobolg/single-post-leftsidebar.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-post-leftsidebar.html	(from http://tuongnam.com.vn/kobolg/)
08:18:51	96721/96721	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/single-post-rightsidebar.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-post-rightsidebar.html	(from http://tuongnam.com.vn/kobolg/)
08:18:52	105988/105988	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/single-post-instagram.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-post-instagram.html	(from http://tuongnam.com.vn/kobolg/)
08:18:59	104508/104508	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/single-post-product.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-post-product.html	(from http://tuongnam.com.vn/kobolg/)
08:18:59	98389/98389	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/single-post-gallery.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-post-gallery.html	(from http://tuongnam.com.vn/kobolg/)
08:19:01	96765/96765	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:38:34%20GMT	http://tuongnam.com.vn/kobolg/single-post-video.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/single-post-video.html	(from http://tuongnam.com.vn/kobolg/)
08:19:01	102244/102244	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:38:34%20GMT	http://tuongnam.com.vn/kobolg/about.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/about.html	(from http://tuongnam.com.vn/kobolg/)
08:19:01	80985/80985	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:06%20GMT	http://tuongnam.com.vn/kobolg/contact.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/contact.html	(from http://tuongnam.com.vn/kobolg/)
08:19:02	77478/77478	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2010:12:02%20GMT	http://tuongnam.com.vn/kobolg/404.html	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/404.html	(from http://tuongnam.com.vn/kobolg/)
08:19:08	10598/10598	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Apr%202020%2004:45:36%20GMT	http://tuongnam.com.vn/kobolg/assets/images/banner12.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/banner12.jpg	(from http://tuongnam.com.vn/kobolg/)
08:19:10	87788/87788	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202020%2008:20:18%20GMT	http://tuongnam.com.vn/kobolg/assets/images/slide11.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/slide11.jpg	(from http://tuongnam.com.vn/kobolg/)
08:19:11	11724/11724	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Apr%202020%2004:46:26%20GMT	http://tuongnam.com.vn/kobolg/assets/images/banner13.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/banner13.jpg	(from http://tuongnam.com.vn/kobolg/)
08:19:12	81525/81525	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202020%2008:13:04%20GMT	http://tuongnam.com.vn/kobolg/assets/images/slide12.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/slide12.jpg	(from http://tuongnam.com.vn/kobolg/)
08:19:13	11568/11568	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:42:50%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro61-1-270x350.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro61-1-270x350.jpg	(from http://tuongnam.com.vn/kobolg/)
08:19:13	7432/7432	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:54:32%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro71-1-270x350.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro71-1-270x350.jpg	(from http://tuongnam.com.vn/kobolg/)
08:19:14	62455/62455	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202020%2016:26:54%20GMT	http://tuongnam.com.vn/kobolg/assets/images/slide13.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/slide13.jpg	(from http://tuongnam.com.vn/kobolg/)
